average Silhouette Value = 0.233634

nFID			silhouette_val
1832			0.386644
1833			-0.060045
1834			-0.018997
1835			-0.424212
1836			0.218766
1837			0.215555
1838			0.208170
1839			0.407829
1840			0.338425
1841			0.409620
1842			0.424792
1843			-0.013716
1844			0.105926
1845			0.182116
1846			0.294015
1847			0.305750
1848			0.404702
1849			0.364141
1850			-0.035079
1851			0.150532
1852			0.283150
1853			0.240533
1854			0.321277
1855			-0.152525
1856			0.550121
1857			-0.256085
1858			0.399057
1859			0.512822
1860			0.413938
1861			-0.089530
1862			0.481801
1863			0.394205
1864			0.416662
1865			0.067401
1866			-0.065175
1867			0.358577
1868			0.189673
1869			0.338891
1870			0.331996
1871			0.125721
1872			0.347228
1873			0.304911
1874			0.077004
1875			0.260260
1876			0.096743
1877			0.161500
1878			0.095628
1879			0.324212
1880			0.442989
1881			0.437678
1882			0.465924
1883			0.094859
1884			0.478499
1885			0.239327
1886			0.532445
1887			0.142952
1888			0.515297
1889			0.199169
1890			0.410735
1891			0.173442
1892			0.407957
1893			0.239203
1894			0.355913
1895			0.470843
1896			0.317623
1897			0.411639
1898			0.344053
1899			0.393998
1900			0.473431
1901			0.106746
1902			0.030135
1903			0.545138
1904			0.228595
1905			-0.023733
1906			0.198848
