BID,Time1500,Time1501,Time1502,Time1503,Time1504,Time1505,Time1506,Time1507,Time1508,Time1509,Time1510,Time1511,Time1512,Time1513,Time1514,Time1515,Time1516,Time1517,Time1518,Time1519,Time1520,Time1521,Time1522,Time1523,Time1600,Time1601,Time1602,Time1603,Time1604,Time1605,Time1606,Time1607,Time1608,Time1609,Time1610,Time1611,Time1612,Time1613,Time1614,Time1615,Time1616,Time1617,Time1618,Time1619,Time1620,Time1621,Time1622,Time1623,Time1700,Time1701,Time1702,Time1703,Time1704,Time1705,Time1706,Time1707,Time1708,Time1709,Time1710,Time1711,Time1712,Time1713,Time1714,Time1715,Time1716,Time1717,Time1718,Time1719,Time1720,Time1721,Time1722,Time1723,Time1800,Time1801,Time1802,Time1803,Time1804,Time1805,Time1806,Time1807,Time1808,Time1809,Time1810,Time1811,Time1812,Time1813,Time1814,Time1815,Time1816,Time1817,Time1818,Time1819,Time1820,Time1821,Time1822,Time1823,Time1900,Time1901,Time1902,Time1903,Time1904,Time1905,Time1906,Time1907,Time1908,Time1909,Time1910,Time1911,Time1912,Time1913,Time1914,Time1915,Time1916,Time1917,Time1918,Time1919,Time1920,Time1921,Time1922,Time1923,Time2000,Time2001,Time2002,Time2003,Time2004,Time2005,Time2006,Time2007,Time2008,Time2009,Time2010,Time2011,Time2012,Time2013,Time2014,Time2015,Time2016,Time2017,Time2018,Time2019,Time2020,Time2021,Time2022,Time2023,Time2100,Time2101,Time2102,Time2103,Time2104,Time2105,Time2106,Time2107,Time2108,Time2109,Time2110,Time2111,Time2112,Time2113,Time2114,Time2115,Time2116,Time2117,Time2118,Time2119,Time2120,Time2121,Time2122,Time2123
148,10.1263 ,0.0636 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,44.6421 ,19.4023 ,28.8680 ,18.6678 ,22.0523 ,20.6606 ,29.6265 ,18.8565 ,25.8909 ,19.4049 ,37.8617 ,15.7316 ,18.5252 ,37.2948 ,30.9391 ,43.4909 ,44.6421 ,1.8876 ,0.7822 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0022 ,44.6421 ,20.9183 ,19.3817 ,18.3801 ,21.3161 ,20.7839 ,17.4462 ,19.6825 ,19.2549 ,26.0921 ,19.5532 ,15.5235 ,26.8688 ,25.4408 ,26.4139 ,30.4823 ,44.6421 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,44.6421 ,34.9191 ,20.1532 ,19.2538 ,17.3483 ,19.5810 ,24.3863 ,17.3059 ,24.5962 ,22.7479 ,24.3168 ,45.8845 ,51.3340 ,21.7097 ,68.6628 ,33.2456 ,44.2324 ,2.8593 ,5.6601 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,44.6421 ,30.4231 ,24.4372 ,25.8517 ,21.0027 ,28.0822 ,18.0564 ,21.0836 ,19.6301 ,19.2350 ,17.4702 ,20.1742 ,22.1249 ,31.7884 ,57.0854 ,44.6421 ,29.8829 ,0.3024 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0130 ,44.6421 ,37.2635 ,24.6420 ,38.5124 ,22.7422 ,20.1101 ,17.6960 ,21.2472 ,40.8221 ,27.3596 ,29.7278 ,23.9837 ,22.9973 ,19.8475 ,33.1745 ,36.5096 ,29.7623 ,10.3852 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,43.8234 ,37.8463 ,58.9740 ,44.6421 ,44.6421 ,34.7225 ,39.1667 ,37.6148 ,19.8942 ,40.7077 ,35.3675 ,17.1181 ,4.7382 ,20.6891 ,22.6077 ,17.7136 ,19.5855 ,28.4310 ,19.1601 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0032 ,24.4352 ,38.1284 ,39.9748 ,44.6421 ,44.6421 ,39.4227 ,38.2233 ,40.4544 ,29.7062 ,44.6421 ,36.0979 ,44.6421 ,23.8211 ,35.2390 ,33.4855 ,35.5178 
149,29.3361 ,27.1936 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,25.9587 ,38.7425 ,18.4286 ,15.4033 ,47.3176 ,15.2339 ,15.2363 ,48.9361 ,48.0312 ,16.3818 ,32.0743 ,19.5670 ,34.5345 ,32.9269 ,33.7224 ,52.7566 ,35.3875 ,27.1936 ,27.1936 ,0.1127 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,27.1936 ,49.0236 ,31.3411 ,25.7349 ,27.0622 ,15.6140 ,15.4353 ,19.8212 ,16.2372 ,16.5310 ,22.1817 ,15.5418 ,16.7101 ,34.5006 ,38.8462 ,30.9108 ,54.3872 ,27.1184 ,27.1936 ,12.7450 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,27.1936 ,21.8523 ,33.7130 ,30.2049 ,17.9320 ,12.4740 ,18.9877 ,39.4953 ,18.7995 ,50.4934 ,26.8180 ,38.6333 ,28.1627 ,54.3872 ,34.1301 ,59.7313 ,58.1737 ,48.7271 ,27.1936 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,27.1936 ,18.3138 ,24.4552 ,46.1753 ,17.2779 ,14.1947 ,18.1415 ,27.2174 ,50.0334 ,33.2806 ,53.0363 ,34.7040 ,25.6253 ,50.0094 ,39.0170 ,54.8280 ,53.1276 ,27.1936 ,26.3262 ,2.5683 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.7702 ,27.1184 ,28.7992 ,13.5372 ,19.4753 ,17.8165 ,25.6170 ,15.1988 ,14.7122 ,35.8349 ,22.8543 ,26.3549 ,54.3825 ,34.5958 ,45.3990 ,35.5449 ,17.3596 ,28.9711 ,27.1936 ,7.0765 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,6.3682 ,19.4088 ,46.2047 ,35.6757 ,41.0985 ,34.5958 ,21.8312 ,32.7420 ,38.9680 ,47.8083 ,33.7080 ,35.6230 ,18.3626 ,17.5961 ,51.6399 ,28.8511 ,23.3323 ,32.9386 ,48.7001 ,0.0135 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,26.7821 ,29.3879 ,35.2469 ,54.3872 ,44.8226 ,28.5509 ,19.2910 ,31.6286 ,39.3014 ,43.3427 ,36.2497 ,54.3872 ,31.1024 ,34.0614 ,44.2821 ,34.4577 ,54.3872 
150,27.4153 ,21.2548 ,21.9694 ,3.3556 ,0.7837 ,0.0000 ,0.0000 ,30.7283 ,41.3103 ,62.2632 ,51.5916 ,24.5941 ,52.2220 ,37.0271 ,39.2378 ,37.2241 ,39.0642 ,40.8146 ,34.3027 ,56.6805 ,46.0315 ,27.0608 ,40.8503 ,59.3735 ,30.1549 ,31.1572 ,4.6948 ,1.2295 ,0.0297 ,0.0000 ,0.0000 ,30.7283 ,23.1359 ,85.3959 ,92.6866 ,33.9371 ,32.8706 ,58.7018 ,65.2967 ,90.6457 ,42.4407 ,43.3119 ,104.0248 ,102.3286 ,38.9929 ,27.1201 ,33.4476 ,61.4598 ,40.9732 ,18.2648 ,24.0911 ,26.7154 ,0.0000 ,0.0000 ,1.2742 ,30.7283 ,21.7991 ,29.5219 ,93.8351 ,43.9378 ,31.7936 ,72.1320 ,57.5954 ,87.6708 ,40.9275 ,40.2649 ,82.7820 ,49.2000 ,40.8400 ,88.7484 ,53.5871 ,42.2809 ,40.9732 ,20.6144 ,24.5471 ,14.0476 ,0.0000 ,0.0000 ,0.0070 ,23.4551 ,44.0806 ,54.2488 ,38.9015 ,62.8981 ,57.8667 ,49.3225 ,47.2653 ,56.3623 ,54.9131 ,48.9561 ,71.3447 ,101.0961 ,37.1710 ,61.4598 ,88.7310 ,33.7466 ,44.3180 ,27.2202 ,24.5614 ,1.3853 ,0.0000 ,0.0000 ,0.0000 ,30.7283 ,61.4566 ,59.4222 ,66.4780 ,41.3643 ,39.9834 ,89.7112 ,43.4445 ,87.1467 ,53.1197 ,66.5661 ,49.4566 ,49.8209 ,41.6239 ,69.9904 ,54.6846 ,40.3036 ,40.1412 ,23.2675 ,24.4271 ,3.3479 ,0.3798 ,0.0000 ,0.3500 ,20.4919 ,35.4113 ,73.5443 ,57.0604 ,70.3575 ,42.0033 ,89.7127 ,85.3959 ,65.8365 ,81.5722 ,70.3834 ,58.9292 ,57.3924 ,30.4474 ,66.7682 ,69.3917 ,56.8895 ,66.1459 ,75.2568 ,25.3348 ,7.0099 ,0.0000 ,0.0000 ,0.1458 ,21.6254 ,19.8303 ,89.7069 ,87.5414 ,58.8067 ,61.0886 ,90.6927 ,50.5041 ,68.5466 ,50.4781 ,73.2966 ,46.6223 ,67.7229 ,61.5498 ,42.1093 ,50.8002 ,41.8564 
151,38.6789 ,41.9529 ,17.6048 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,21.7926 ,59.3775 ,56.7282 ,134.7326 ,99.2651 ,119.4022 ,110.2175 ,79.6820 ,86.2503 ,80.2427 ,159.8892 ,63.0259 ,84.7754 ,73.5590 ,137.4141 ,68.3431 ,71.6639 ,55.7453 ,43.5851 ,21.7926 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,21.7926 ,62.3554 ,71.8658 ,47.3294 ,74.9674 ,101.0951 ,82.0497 ,104.9644 ,108.2631 ,62.8382 ,175.1178 ,102.0918 ,91.4778 ,66.7332 ,110.0585 ,36.1163 ,47.5798 ,56.2252 ,43.5851 ,21.7926 ,16.9514 ,0.0000 ,0.0000 ,0.0000 ,21.7926 ,65.2449 ,138.3584 ,94.2027 ,76.2393 ,217.3310 ,62.3056 ,133.8547 ,64.7315 ,79.0404 ,59.0452 ,52.8143 ,48.6090 ,112.3813 ,53.8765 ,141.2267 ,74.3723 ,53.6598 ,18.4710 ,21.7926 ,6.0704 ,0.0000 ,0.0000 ,0.0000 ,21.7926 ,43.5851 ,92.3250 ,74.3219 ,120.6323 ,85.4089 ,94.1355 ,64.6528 ,89.8123 ,95.2699 ,61.8761 ,62.0919 ,75.6115 ,54.2912 ,96.5060 ,58.0513 ,48.4803 ,55.7453 ,40.4369 ,21.7926 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,21.7926 ,65.3777 ,99.6011 ,83.7172 ,89.1377 ,91.3792 ,97.9974 ,75.0459 ,61.0374 ,63.7411 ,162.0181 ,73.9258 ,79.1674 ,121.1926 ,112.5498 ,51.2647 ,82.8684 ,32.8695 ,43.5851 ,21.7926 ,21.7926 ,0.0000 ,0.0000 ,0.0000 ,21.7926 ,65.3777 ,130.7554 ,63.7931 ,97.1729 ,66.8462 ,123.6659 ,58.3011 ,71.5529 ,201.5867 ,50.6505 ,96.8459 ,54.5252 ,57.4678 ,47.9797 ,82.2293 ,93.3581 ,91.7582 ,71.2803 ,43.5851 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,21.7926 ,43.5851 ,71.5904 ,174.3405 ,98.0041 ,136.2919 ,119.8330 ,63.5315 ,61.1755 ,58.3946 ,116.2169 ,86.4718 ,140.0601 ,101.9631 ,96.1650 ,84.6813 ,48.4525 
152,32.1207 ,40.2043 ,21.2811 ,21.1108 ,12.7171 ,0.0000 ,0.0000 ,21.2811 ,25.0106 ,50.0896 ,122.2366 ,80.9343 ,32.6120 ,38.1103 ,92.3149 ,54.8001 ,80.7079 ,49.4901 ,88.5056 ,69.4921 ,85.1245 ,63.8434 ,40.6220 ,38.4119 ,14.9710 ,42.0201 ,38.0882 ,19.7997 ,0.0000 ,0.0000 ,0.0000 ,21.2811 ,42.5623 ,66.0637 ,41.2137 ,46.0694 ,37.7829 ,55.7730 ,43.6705 ,41.8095 ,37.0416 ,84.8903 ,32.1718 ,62.3998 ,60.3225 ,33.7365 ,47.2274 ,31.2564 ,32.4932 ,28.1647 ,15.1052 ,21.1554 ,0.0000 ,0.0000 ,0.0000 ,21.2811 ,29.9417 ,50.8797 ,75.1508 ,52.9300 ,30.0971 ,27.1438 ,39.4614 ,54.6852 ,74.8599 ,42.8239 ,81.0723 ,23.7864 ,25.2784 ,39.2839 ,76.5414 ,36.4830 ,32.7658 ,38.1587 ,15.2502 ,0.1520 ,0.0000 ,0.0000 ,0.0000 ,21.2811 ,14.7310 ,38.2733 ,87.3868 ,80.4470 ,71.2957 ,72.3168 ,37.4508 ,91.0451 ,48.0453 ,28.3101 ,50.3402 ,45.8516 ,74.6732 ,85.1245 ,49.6005 ,39.0418 ,27.2591 ,37.0676 ,21.2811 ,10.3768 ,0.0000 ,0.3490 ,2.7529 ,21.2811 ,17.7037 ,66.6761 ,68.5957 ,26.7422 ,32.0203 ,42.1032 ,57.0918 ,37.0708 ,41.8987 ,36.2255 ,56.3656 ,42.7370 ,37.9344 ,41.3545 ,58.7231 ,41.1795 ,34.9487 ,30.2278 ,20.5535 ,21.1183 ,0.0000 ,0.0000 ,0.0000 ,21.2811 ,37.8883 ,69.1870 ,34.6061 ,75.8059 ,49.6074 ,60.3676 ,42.7040 ,33.0461 ,48.2249 ,33.8219 ,32.7665 ,85.1245 ,53.2210 ,29.2997 ,62.9019 ,44.1561 ,56.7815 ,39.1303 ,26.5111 ,26.5850 ,0.0000 ,0.0000 ,0.0000 ,15.4711 ,21.0289 ,58.8309 ,33.6174 ,35.1161 ,79.1459 ,28.1105 ,46.6123 ,35.3361 ,50.9609 ,84.7501 ,35.4185 ,28.6823 ,40.3045 ,34.3755 ,44.1235 ,40.5762 
153,35.0506 ,35.9702 ,17.9851 ,17.9851 ,0.0000 ,0.0000 ,0.0000 ,17.9851 ,35.9702 ,43.2769 ,58.1266 ,33.0722 ,107.9105 ,60.1149 ,108.0736 ,71.0229 ,33.1113 ,143.8807 ,49.9189 ,107.9105 ,44.6262 ,46.3471 ,22.7599 ,35.1555 ,22.3867 ,16.5758 ,17.4832 ,0.0429 ,0.0000 ,0.0000 ,0.0000 ,17.9851 ,35.9702 ,30.3812 ,115.0536 ,90.2956 ,70.7275 ,100.0256 ,29.1818 ,52.4836 ,98.7655 ,48.5102 ,41.4018 ,56.5772 ,74.6049 ,56.1431 ,63.5664 ,32.7412 ,22.3867 ,17.9851 ,17.9851 ,17.9851 ,0.0000 ,0.0000 ,0.0000 ,17.9851 ,24.2186 ,31.1566 ,46.9231 ,85.9777 ,81.3695 ,48.9814 ,72.3927 ,89.3940 ,103.1175 ,90.8384 ,58.1826 ,65.2515 ,52.8452 ,40.7372 ,35.2843 ,42.6116 ,46.6981 ,17.9851 ,17.9851 ,0.1793 ,0.0000 ,0.0000 ,0.0000 ,16.9653 ,35.9702 ,88.1164 ,43.5726 ,52.4688 ,57.9672 ,45.5154 ,107.9105 ,84.1720 ,60.8196 ,42.8071 ,35.2274 ,64.2232 ,40.9893 ,71.2419 ,40.2202 ,62.2948 ,22.3867 ,30.8394 ,17.9851 ,17.9851 ,0.0000 ,0.0000 ,0.0000 ,17.9851 ,22.3867 ,54.9679 ,71.4796 ,110.1550 ,65.3552 ,97.0237 ,37.8715 ,38.3065 ,90.2956 ,120.8749 ,77.4738 ,64.6520 ,27.6923 ,41.8521 ,45.7216 ,59.6562 ,22.9583 ,16.0154 ,17.9851 ,17.9554 ,0.0000 ,0.0000 ,3.3679 ,17.9851 ,35.1002 ,49.8067 ,86.2744 ,70.9571 ,42.6090 ,71.9403 ,44.5798 ,31.7765 ,32.1265 ,21.6821 ,45.3905 ,23.4776 ,26.8143 ,41.9120 ,31.5030 ,43.9301 ,38.0126 ,27.8410 ,35.9702 ,5.8724 ,0.0000 ,0.0000 ,2.6840 ,15.9026 ,16.6331 ,54.0091 ,52.3278 ,55.1258 ,52.6608 ,48.8625 ,89.9254 ,74.6843 ,125.8956 ,51.7891 ,93.5636 ,24.1035 ,47.5496 ,42.8815 ,42.5915 ,31.1707 
154,42.2661 ,26.5182 ,31.7674 ,57.7456 ,24.1565 ,0.0000 ,6.3564 ,26.5189 ,63.5348 ,101.1787 ,182.3251 ,86.6299 ,125.4695 ,106.1818 ,165.9914 ,61.9711 ,122.2824 ,132.6814 ,167.2041 ,132.7194 ,92.7918 ,117.9801 ,40.9488 ,117.2753 ,42.8878 ,31.7674 ,31.7674 ,2.1113 ,0.0000 ,0.0000 ,0.0000 ,31.7674 ,63.5348 ,100.7257 ,163.1915 ,59.9526 ,77.4411 ,87.8128 ,294.5165 ,276.8900 ,78.9587 ,132.0965 ,261.6357 ,235.3574 ,86.3518 ,94.3475 ,57.8836 ,95.3022 ,50.1665 ,60.0501 ,31.1824 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,31.7674 ,42.3815 ,42.0372 ,88.8204 ,73.8224 ,54.3841 ,222.3717 ,107.8711 ,95.0795 ,87.2126 ,269.1558 ,125.3208 ,117.4511 ,119.3486 ,149.6467 ,136.1459 ,125.4545 ,39.0519 ,26.1468 ,58.6391 ,0.0000 ,0.0000 ,0.0000 ,31.7674 ,31.7674 ,35.8588 ,85.3575 ,127.3353 ,120.8703 ,86.6727 ,98.1954 ,58.0315 ,110.5496 ,156.6084 ,105.1974 ,125.6257 ,104.1638 ,61.2202 ,95.0575 ,127.0696 ,44.5723 ,95.3022 ,31.7674 ,31.7674 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,31.7674 ,42.4454 ,70.4083 ,64.7602 ,45.7332 ,94.8517 ,138.6266 ,109.8671 ,226.3160 ,80.9159 ,122.9935 ,163.6594 ,105.5890 ,151.1865 ,96.5020 ,69.2005 ,73.2535 ,41.7073 ,18.9332 ,23.5456 ,31.7674 ,0.0000 ,0.0000 ,0.0000 ,26.6518 ,22.1548 ,36.9054 ,93.2664 ,96.7290 ,57.5383 ,110.2389 ,135.4414 ,179.3357 ,261.8347 ,150.4478 ,188.4714 ,167.2819 ,124.1552 ,158.8100 ,171.0708 ,158.8370 ,77.8837 ,55.9055 ,38.4069 ,13.2377 ,0.0000 ,3.2575 ,11.5355 ,31.7674 ,63.5348 ,74.4498 ,155.7703 ,70.5821 ,132.4574 ,252.0252 ,134.5483 ,141.7136 ,96.5666 ,140.8618 ,71.8039 ,60.6039 ,116.9687 ,109.0071 ,90.7372 ,58.4424 
155,313.1918 ,80.4102 ,36.0183 ,0.0311 ,0.0000 ,0.0000 ,0.0000 ,71.3951 ,116.7173 ,203.1460 ,137.5481 ,220.6389 ,119.2313 ,168.7942 ,139.4380 ,79.9132 ,89.6913 ,118.4261 ,88.8471 ,251.1345 ,226.1471 ,240.4028 ,255.3926 ,172.0612 ,67.3448 ,162.5107 ,70.0664 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,168.1399 ,93.3302 ,116.0954 ,190.1986 ,105.3460 ,143.0469 ,127.0637 ,106.7516 ,128.1907 ,113.6665 ,111.6600 ,55.8494 ,127.7369 ,244.2014 ,247.4479 ,120.7014 ,172.6906 ,213.3691 ,125.0010 ,68.8961 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,168.1399 ,118.3412 ,175.6368 ,225.0935 ,89.6462 ,73.1088 ,49.0185 ,95.1840 ,94.2790 ,154.8022 ,151.2108 ,73.7699 ,156.2800 ,176.2803 ,281.5269 ,186.9095 ,183.5329 ,142.0115 ,50.4830 ,93.9486 ,0.0545 ,0.0000 ,0.0000 ,0.0000 ,129.5770 ,129.6815 ,110.2629 ,146.2295 ,110.3055 ,132.9207 ,84.5694 ,109.8468 ,84.5849 ,137.7050 ,122.8524 ,142.6947 ,73.2238 ,205.5020 ,214.4928 ,290.5151 ,385.3492 ,195.2188 ,112.4138 ,149.0236 ,1.5310 ,0.0000 ,0.0000 ,0.0000 ,157.8684 ,187.6133 ,114.4186 ,173.7776 ,189.6795 ,110.5323 ,90.3488 ,86.5215 ,105.0419 ,57.8407 ,65.2960 ,60.8424 ,126.2171 ,190.6447 ,113.5440 ,128.5131 ,180.6064 ,195.5731 ,82.0867 ,133.1341 ,2.4908 ,0.0000 ,0.0000 ,0.0000 ,43.8126 ,134.8718 ,141.7276 ,128.4894 ,115.3274 ,128.7767 ,113.1665 ,187.4748 ,158.1918 ,141.1612 ,85.9665 ,143.0028 ,143.1084 ,227.1316 ,187.8354 ,181.8173 ,140.1703 ,223.3941 ,171.3995 ,63.1637 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,165.4885 ,92.0714 ,168.1148 ,117.1603 ,135.7910 ,93.9524 ,100.2384 ,131.1434 ,137.5861 ,94.4377 ,105.9115 ,65.6927 ,91.0254 ,156.9180 ,215.6976 ,252.4217 ,137.4081 
156,9.6944 ,14.3562 ,13.4556 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,14.3562 ,19.3887 ,45.7285 ,65.5170 ,71.9031 ,55.5166 ,50.0926 ,42.6153 ,34.4461 ,54.1194 ,43.2215 ,35.4130 ,42.0273 ,22.0863 ,24.7852 ,23.0193 ,20.3636 ,10.9037 ,14.3562 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,14.3562 ,32.3735 ,53.1404 ,91.2475 ,55.0220 ,47.5715 ,36.5111 ,62.5340 ,74.3925 ,52.0698 ,50.4565 ,48.9289 ,37.4891 ,24.7884 ,31.0560 ,20.2932 ,28.7124 ,14.3562 ,9.6937 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,14.3562 ,18.4763 ,48.9153 ,84.9951 ,71.4487 ,41.3114 ,58.6417 ,50.0241 ,52.5932 ,54.3605 ,73.4888 ,54.0168 ,31.2363 ,20.4910 ,34.4540 ,26.1172 ,28.7124 ,14.3562 ,14.3562 ,14.3562 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,14.3562 ,28.7124 ,66.8544 ,43.4202 ,73.9817 ,62.0513 ,31.2763 ,41.2843 ,53.0537 ,62.1648 ,58.9604 ,62.2930 ,35.0611 ,57.4248 ,20.5229 ,43.5641 ,26.7634 ,16.4976 ,14.3562 ,6.8764 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,14.3562 ,25.2004 ,66.8344 ,92.2678 ,45.6177 ,47.1014 ,61.1776 ,45.6480 ,74.4643 ,47.4932 ,48.8068 ,32.1752 ,55.1785 ,27.4258 ,22.3744 ,50.5815 ,28.6699 ,14.3562 ,14.3562 ,14.3562 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,14.3562 ,27.6039 ,30.5897 ,55.2822 ,42.5814 ,23.8185 ,45.4853 ,36.9164 ,46.3266 ,60.8470 ,57.1111 ,30.3645 ,44.1629 ,17.5967 ,54.1170 ,35.3368 ,43.0686 ,23.6245 ,12.8858 ,14.3562 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.9415 ,16.3161 ,36.4155 ,24.3824 ,63.5756 ,33.3133 ,29.2470 ,57.8420 ,49.2564 ,32.8750 ,27.5366 ,13.7517 ,50.6316 ,33.4641 ,36.2217 ,16.3869 ,28.7124 
157,47.7926 ,10.8740 ,31.8617 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.9309 ,31.8617 ,46.3295 ,48.9958 ,65.8386 ,34.7804 ,44.5130 ,56.4166 ,36.1044 ,82.3769 ,49.7711 ,44.6786 ,40.8428 ,39.9367 ,76.0930 ,39.0013 ,47.7926 ,19.7853 ,31.0097 ,15.9309 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.9309 ,72.4010 ,27.4742 ,38.6276 ,34.5646 ,56.7875 ,43.1904 ,38.9272 ,26.2778 ,38.4164 ,33.6000 ,42.9111 ,50.4639 ,35.9927 ,45.3052 ,14.5995 ,27.7530 ,25.8947 ,20.9429 ,15.9009 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.9309 ,27.6831 ,37.2657 ,58.9647 ,47.0262 ,37.9716 ,29.5880 ,27.2649 ,98.5332 ,33.7235 ,45.0485 ,43.8976 ,18.6334 ,35.7207 ,29.8712 ,44.9688 ,47.7926 ,19.7853 ,15.9309 ,0.0035 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,31.8617 ,24.1254 ,57.1570 ,48.4801 ,53.7070 ,76.6300 ,54.0305 ,32.6998 ,32.8810 ,77.8208 ,57.2419 ,29.8919 ,57.8991 ,22.3559 ,143.3778 ,47.3034 ,35.0310 ,31.7458 ,31.8617 ,15.9309 ,0.5553 ,0.0000 ,0.0000 ,0.0000 ,15.9309 ,31.8617 ,25.7684 ,59.5154 ,61.1180 ,60.3525 ,37.9005 ,32.3939 ,55.5717 ,39.1704 ,51.6604 ,88.8997 ,47.8960 ,34.4916 ,36.7284 ,72.7953 ,32.5335 ,36.2868 ,20.9977 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,1.6297 ,22.0813 ,27.4165 ,35.4599 ,27.4710 ,34.5051 ,47.7926 ,63.7235 ,35.3962 ,110.6520 ,49.5827 ,50.9163 ,46.4759 ,47.7926 ,60.1270 ,21.2336 ,59.4283 ,32.8922 ,31.8617 ,9.4869 ,0.4632 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.9309 ,27.4641 ,25.8596 ,38.1243 ,25.8596 ,57.6405 ,51.1316 ,34.2601 ,82.5950 ,76.7638 ,82.5950 ,26.3715 ,41.2623 ,34.3074 ,35.7244 ,21.9156 
158,26.4045 ,26.4045 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,15.4330 ,17.9865 ,58.0973 ,75.1753 ,132.0227 ,95.0607 ,86.3189 ,73.5806 ,57.3968 ,85.0950 ,132.0227 ,132.0227 ,70.3115 ,105.6182 ,36.3879 ,61.5374 ,79.2136 ,21.1356 ,17.2412 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,26.4045 ,18.0206 ,79.2136 ,69.6634 ,100.0071 ,47.6548 ,105.6182 ,105.6182 ,129.2951 ,98.1698 ,78.4493 ,64.3749 ,49.5763 ,105.6182 ,52.7764 ,52.8091 ,53.0374 ,35.0112 ,8.5240 ,0.3162 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,5.2303 ,34.3980 ,34.4247 ,64.0792 ,63.4006 ,92.4381 ,129.2951 ,59.0514 ,62.0550 ,136.1035 ,84.9552 ,105.6182 ,33.7998 ,79.2089 ,45.4628 ,44.4808 ,53.0336 ,17.7223 ,21.4820 ,0.1395 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,26.4045 ,52.8091 ,85.8489 ,72.1968 ,59.0549 ,45.6263 ,61.7567 ,71.2708 ,168.5005 ,71.4530 ,75.4570 ,58.9564 ,42.2446 ,78.1308 ,45.8496 ,36.2324 ,31.3412 ,23.5056 ,24.0055 ,6.2417 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,21.9095 ,26.4045 ,86.4074 ,105.6182 ,64.3372 ,78.4978 ,64.6528 ,46.1674 ,103.4355 ,78.8105 ,116.8970 ,54.0065 ,79.2136 ,41.1153 ,52.8091 ,28.4581 ,41.4148 ,21.0950 ,21.3296 ,20.9056 ,0.0000 ,0.0000 ,0.0000 ,0.0000 ,8.8445 ,23.4128 ,27.4436 ,32.3291 ,31.7444 ,41.1153 ,29.7049 ,76.5894 ,22.4637 ,70.2118 ,44.7136 ,69.5836 ,77.6032 ,77.6140 ,36.6106 ,34.2002 ,47.6060 ,100.4343 ,42.0139 ,22.6328 ,6.2905 ,13.7257 ,0.0000 ,0.0000 ,22.0266 ,17.6258 ,49.1958 ,45.5636 ,56.1664 ,60.1323 ,54.8424 ,46.8475 ,26.2987 ,32.6849 ,26.8126 ,79.2136 ,50.2316 ,36.4635 ,59.3091 ,32.6535 ,17.7190 
