average Silhouette Value = 0.666842

nFID			silhouette_val
1373			0.655900
1374			-0.096520
1375			0.921566
1376			0.871987
1377			0.905741
1378			0.913504
1379			0.908718
1380			0.899939
1381			0.901329
1382			0.609053
1383			0.896875
1384			0.906163
1385			0.879787
1386			0.845056
1387			-0.401082
1388			0.723743
1389			0.906860
1390			0.898790
1391			0.797686
1392			0.908039
1393			0.905229
1394			0.919855
1395			0.911425
1396			0.907688
1397			0.875957
1398			0.907108
1399			0.802272
1400			0.895635
1401			0.642997
1402			0.674168
1403			0.903202
1404			0.907622
1405			0.097914
1406			0.896632
1407			0.292177
1408			0.911943
1409			0.906311
1410			0.480818
1411			0.908790
1412			-0.980836
1413			-0.446460
1414			0.849744
1415			0.833134
1416			0.905399
1417			0.013005
1418			0.908977
1419			0.888194
1420			0.907743
1421			-0.101536
1422			0.907765
1423			0.911558
1424			0.903789
1425			-0.016110
1426			0.913653
1427			-0.405512
1428			0.775108
1429			0.349058
1430			-0.518580
1431			0.799765
1432			0.888260
1433			-0.339650
1434			0.189354
1435			-0.498924
1436			0.885057
1437			0.878763
1438			0.918835
1439			0.902960
1440			0.825727
1441			0.911178
1442			0.906939
1443			0.629601
1444			0.905914
1445			0.903166
1446			0.877172
1447			0.852157
1448			0.362061
1449			0.895626
1450			0.464383
1451			0.825697
1452			0.910780
1453			0.909537
1454			0.786250
1455			0.647733
1456			0.038707
1457			0.370624
1458			-0.100880
1459			0.895130
1460			0.903480
1461			-0.095978
1462			0.796252
1463			0.896563
1464			0.900606
1465			0.563797
1466			-0.174238
1467			0.914231
1468			0.910731
1469			0.890764
1470			0.277270
1471			0.460941
1472			0.868929
1473			-0.249007
1474			0.882761
1475			-0.413148
1476			0.743364
1477			0.898065
1478			-0.128587
1479			0.897327
1480			0.893694
1481			0.542382
1482			0.706334
1483			0.820326
1484			0.800009
1485			0.897227
1486			0.834690
1487			0.912937
1488			0.873834
1489			0.796749
1490			0.904504
1491			0.913913
1492			0.911086
1493			-0.919155
1494			0.440834
1495			0.680468
1496			-0.462552
1497			0.873566
1498			0.371015
1499			0.881378
1500			0.905246
1501			-0.463044
1502			0.738149
1503			-0.252900
1504			0.908496
1505			0.884221
1506			0.637172
1507			0.823222
1508			0.383412
1509			0.799610
1510			0.911470
1511			0.531726
1512			0.836115
1513			0.796468
1514			0.897627
1515			0.739432
1516			-0.378548
1517			0.875300
1518			0.910618
